order_id,date,product_id,region,channel,quantity,unit_price,discount_rate,is_returned
ORD2024031102173,2024-03-11,P0123,西南,线下经销商,5,2359.76,0.0,否
ORD2024031102170,2024-03-11,P0376,东北,企业团购,5,1328.78,0.0,否
ORD2024080306629,2024-08-03,P0311,华中,线上第三方,1,71.3,0.0,否
ORD2024051104010,2024-05-11,P0016,华东,线下直营店,1,395.62,0.0,否
ORD2024052204341,2024-05-22,P0394,华东,线上第三方,1,1467.09,0.08,否
ORD2024013000911,2024-01-30,P0374,华东,线下直营店,4,764.81,0.0,否
ORD2024072106269,2024-07-21,P0083,华中,线下经销商,1,907.91,0.0,否
ORD2024031602310,2024-03-16,P0331,东北,线上第三方,3,38.71,0.0,否
ORD2024080206592,2024-08-02,P0121,华东,线下直营店,4,2681.76,0.26,否
ORD2024052604459,2024-05-26,P0479,华东,线下直营店,2,1757.64,0.0,否
ORD2024090407598,2024-09-04,P0173,华南,企业团购,4,2063.1,0.09,否
ORD2024101208730,2024-10-12,P0102,华东,线下经销商,1,4435.29,0.0,否
ORD2024121110716,2024-12-11,P0143,华南,线下直营店,4,756.7,0.0,否
ORD2024060204653,2024-06-02,P0218,华北,线上官网,1,386.94,0.0,否
ORD2024072006219,2024-07-20,P0108,华北,企业团购,1,1422.41,0.0,否
ORD2024011500443,2024-01-15,P0121,西北,线上官网,1,2746.49,0.0,否
ORD2024042203416,2024-04-22,P0414,华中,线上第三方,6,381.77,0.0,否
ORD2024111309909,2024-11-13,P0406,华北,企业团购,2,1378.71,0.0,否
ORD2024111109741,2024-11-11,P0109,东北,企业团购,8,4042.54,0.0,是
ORD2024111609976,2024-11-16,P0443,华北,线下经销商,1,847.63,0.0,否
ORD2024070305745,2024-07-03,P0176,华南,企业团购,3,234.45,0.0,否
ORD2024020401055,2024-02-04,P0071,华中,线下经销商,1,4641.73,0.0,否
ORD2024050103700,2024-05-01,P0393,华东,线下经销商,4,1061.07,0.0,否
ORD2024013100930,2024-01-31,P0336,西北,线下直营店,1,191.0,0.0,否
ORD2024072806469,2024-07-28,P0290,华东,线上第三方,1,10.78,0.12,否
ORD2024030101830,2024-03-01,P0391,西南,线下直营店,5,959.63,0.0,否
ORD2024101308785,2024-10-13,P0062,东北,线上官网,1,685.51,0.0,否
ORD2024102909241,2024-10-29,P0127,东北,线上官网,3,3410.79,0.0,否
ORD2024030602012,2024-03-06,P0147,华南,线上官网,5,714.64,0.0,否
ORD2024013100914,2024-01-31,P0481,西北,线下经销商,1,1708.4,0.0,否
ORD2024090407612,2024-09-04,P0460,华东,企业团购,4,566.43,0.0,否
ORD2024110209341,2024-11-02,P0452,西南,企业团购,1,90.96,0.0,否
ORD2024101208748,2024-10-12,P0337,西北,线上官网,1,10.44,0.0,否
ORD2024032602607,2024-03-26,P0424,西南,线下经销商,1,136.2,0.18,否
ORD2024061104929,2024-06-11,P0191,西北,线上官网,3,1521.83,0.0,否
ORD2024080106565,2024-08-01,P0092,华北,企业团购,2,4624.06,0.0,否
ORD2024102909244,2024-10-29,P0361,华北,线上官网,1,1045.72,0.27,否
ORD2024010100007,2024-01-01,P0354,西南,线下直营店,5,73.45,0.0,否
ORD2024091207836,2024-09-12,P0200,华南,线下直营店,3,3000.25,0.0,否
ORD2024080106584,2024-08-01,P0121,华东,线下经销商,3,2714.5,0.0,否
ORD2024042003362,2024-04-20,P0026,东北,线上第三方,2,3144.51,0.0,否
ORD2024101608858,2024-10-16,P0009,西北,线下经销商,4,3110.33,0.2,否
ORD2024022301636,2024-02-23,P0454,华北,线下直营店,3,1142.46,0.0,否
ORD2024020701142,2024-02-07,P0300,华南,企业团购,1,80.28,0.0,否
ORD2024011300360,2024-01-13,P0070,西南,线上第三方,1,4041.73,0.0,否
ORD2024030802071,2024-03-08,P0091,西北,线下经销商,1,906.23,0.19,否
ORD2024041303135,2024-04-13,P0457,华中,线上第三方,3,759.98,0.0,否
ORD2024061505161,2024-06-15,P0096,华南,线下经销商,5,1351.81,0.0,否
ORD2024081406991,2024-08-14,P0470,西北,线下经销商,4,182.4,0.0,否
ORD2024041603244,2024-04-16,P0480,西南,线上官网,1,305.08,0.07,否
ORD2024031302243,2024-03-13,P0007,华东,企业团购,5,1794.47,0.0,否
ORD2024021801475,2024-02-18,P0416,东北,线下经销商,2,885.2,0.23,否
ORD2024111109732,2024-11-11,P0064,西南,线上第三方,8,225.53,0.0,是
ORD2024041703260,2024-04-17,P0054,华中,线上第三方,4,5007.49,0.0,否
ORD2024051204021,2024-05-12,P0243,西北,线上第三方,1,674.91,0.0,否
ORD2024111710013,2024-11-17,P0315,华南,线下经销商,1,34.69,0.0,否
ORD2024042503501,2024-04-25,P0093,华中,线下经销商,3,5012.0,0.0,否
ORD2024032802659,2024-03-28,P0498,东北,企业团购,2,1652.17,0.0,否
ORD2024110909574,2024-11-09,P0457,东北,线上官网,1,721.8,0.0,否
ORD2024020701131,2024-02-07,P0014,华中,线上官网,5,4902.74,0.0,否
ORD2024022901820,2024-02-29,P0085,华北,线上官网,4,2129.64,0.14,否
ORD2024083007462,2024-08-30,P0121,华南,企业团购,2,2598.74,0.0,否
ORD2024101808911,2024-10-18,P0026,华北,线下经销商,3,3169.46,0.08,否
ORD2024101708879,2024-10-17,P0202,华北,企业团购,2,1130.78,0.0,否
ORD2024103009271,2024-10-30,P0411,华东,线上官网,4,265.0,0.0,否
ORD2024081707065,2024-08-17,P0205,华东,线下经销商,1,349.56,0.0,否
ORD2024052204319,2024-05-22,P0268,西南,线上官网,5,70.99,0.0,否
ORD2024060304670,2024-06-03,P0114,华东,线下直营店,2,2820.43,0.0,否
ORD2024062405477,2024-06-24,P0111,华中,线上第三方,2,140.18,0.0,否
ORD2024122511138,2024-12-25,P0342,西南,企业团购,1,63.32,0.0,否
ORD2024111409937,2024-11-14,P0332,华北,线下直营店,4,97.49,0.0,否
ORD2024030201857,2024-03-02,P0362,西南,企业团购,1,1200.23,0.0,否
ORD2024031502283,2024-03-15,P0145,华东,线上官网,3,2198.71,0.09,否
ORD2024111209858,2024-11-12,P0188,华东,企业团购,2,1175.94,0.0,否
ORD2024051104009,2024-05-11,P0183,华南,线上第三方,1,590.52,0.0,否
ORD2024072606402,2024-07-26,P0454,华东,企业团购,1,1103.32,0.0,否
ORD2024122911241,2024-12-29,P0229,华东,线下直营店,1,220.3,0.0,否
ORD2024120410506,2024-12-04,P0138,华中,线下直营店,2,250.21,0.0,否
ORD2024011400387,2024-01-14,P0439,华东,线下经销商,3,1299.21,0.0,是
ORD2024022301629,2024-02-23,P0394,华南,线下经销商,1,1483.83,0.0,否
ORD2024110909550,2024-11-09,P0106,华北,线下经销商,1,3193.61,0.15,否
ORD2024120610567,2024-12-06,P0383,华南,企业团购,2,31.11,0.0,否
ORD2024090807719,2024-09-08,P0491,华南,线上官网,1,1012.67,0.0,否
ORD2024101108725,2024-10-11,P0249,华东,线下直营店,1,20.96,0.0,否
ORD2024123011290,2024-12-30,P0362,西北,线上第三方,1,1232.79,0.2,否
ORD2024030101843,2024-03-01,P0192,华东,线上官网,4,1095.67,0.0,否
ORD2024032202498,2024-03-22,P0191,华北,线上第三方,1,1508.09,0.0,否
ORD2024010700202,2024-01-07,P0490,华北,企业团购,1,1816.4,0.0,否
ORD2024102509115,2024-10-25,P0085,华北,企业团购,3,2296.69,0.12,否
ORD2024050703869,2024-05-07,P0347,华中,线上官网,5,172.04,0.0,否
ORD2024061505055,2024-06-15,P0462,华中,线上官网,10,438.69,0.16,否
ORD2024070805890,2024-07-08,P0319,东北,线上第三方,2,181.49,0.0,否
ORD2024032902703,2024-03-29,P0196,西北,企业团购,1,456.77,0.0,否
ORD2024091507923,2024-09-15,P0374,华中,线下经销商,2,703.48,0.0,否
ORD2024011200332,2024-01-12,P0497,西南,线上官网,2,467.61,0.0,否
ORD2024050503809,2024-05-05,P0448,西南,线下直营店,2,1180.92,0.0,否
ORD2024013100936,2024-01-31,P0423,西南,线上官网,1,631.15,0.0,否
ORD2024022801775,2024-02-28,P0100,东北,企业团购,4,2082.91,0.16,否
ORD2024101908940,2024-10-19,P0316,西北,线上官网,2,50.25,0.0,否
ORD2024112910366,2024-11-29,P0099,华中,线下直营店,2,2003.82,0.0,否
ORD2024020200990,2024-02-02,P0248,西南,企业团购,3,17.67,0.0,否
ORD2024062305444,2024-06-23,P0092,华南,线下经销商,1,4609.04,0.0,否
ORD2024110509453,2024-11-05,P0275,东北,企业团购,4,42.21,0.0,否
ORD2024081506994,2024-08-15,P0033,华北,线上官网,1,2219.93,0.0,是
ORD2024122811220,2024-12-28,P0233,华南,线下经销商,1,615.48,0.0,否
ORD2024070605807,2024-07-06,P0276,华北,线下直营店,2,196.13,0.0,否
ORD2024111309904,2024-11-13,P0072,华北,线上第三方,4,3876.9,0.0,否
ORD2024111209863,2024-11-12,P0362,华东,线上官网,2,1184.35,0.0,否
ORD2024080106575,2024-08-01,P0110,东北,线下直营店,2,3828.54,0.0,否
ORD2024041003053,2024-04-10,P0256,华中,线下经销商,4,44.96,0.0,否
ORD2024111109791,2024-11-11,P0278,东北,线上第三方,8,155.39,0.06,否
ORD2024093008366,2024-09-30,P0362,华东,线上官网,3,1152.21,0.0,否
ORD2024060104616,2024-06-01,P0458,西南,企业团购,1,138.25,0.0,否
ORD2024041903322,2024-04-19,P0135,华北,线下直营店,3,2200.08,0.0,否
ORD2024111910073,2024-11-19,P0458,西北,企业团购,2,128.29,0.28,否
ORD2024072106247,2024-07-21,P0255,华南,线上第三方,1,180.74,0.0,否
ORD2024071406049,2024-07-14,P0192,华南,线上官网,1,1080.05,0.24,否
ORD2024041803312,2024-04-18,P0144,华中,线下直营店,6,1249.79,0.0,否
ORD2024113010388,2024-11-30,P0112,西南,企业团购,1,4518.85,0.29,否
ORD2024120810631,2024-12-08,P0365,西北,线上第三方,2,1108.87,0.0,否
ORD2024092408211,2024-09-24,P0082,西南,线下直营店,3,683.18,0.0,否
ORD2024042903629,2024-04-29,P0108,东北,企业团购,6,1453.88,0.0,否
ORD2024121110714,2024-12-11,P0453,西南,线上第三方,4,67.42,0.0,否
ORD2024021401357,2024-02-14,P0093,华北,线上官网,4,4929.33,0.0,否
ORD2024061305003,2024-06-13,P0410,华南,线上第三方,3,857.82,0.0,否
ORD2024111509960,2024-11-15,P0389,西南,企业团购,1,673.65,0.0,否
ORD2024070605824,2024-07-06,P0016,华东,线下经销商,3,380.42,0.0,否
ORD2024121310769,2024-12-13,P0241,华东,线下经销商,1,2751.18,0.0,否
ORD2024070105671,2024-07-01,P0496,华中,线上官网,4,1254.99,0.0,否
ORD2024041203113,2024-04-12,P0312,东北,线下直营店,3,95.48,0.0,否
ORD2024010700183,2024-01-07,P0346,华东,企业团购,2,140.06,0.0,否
ORD2024111810044,2024-11-18,P0267,华南,线上第三方,2,131.67,0.0,否
ORD2024012900856,2024-01-29,P0297,西南,线下经销商,3,119.69,0.16,否
ORD2024110909557,2024-11-09,P0458,华中,线上第三方,1,133.4,0.0,否
ORD2024061004913,2024-06-10,P0309,华东,企业团购,1,182.17,0.0,否
ORD2024111109678,2024-11-11,P0390,华北,线上第三方,32,1164.87,0.0,否
ORD2024022801801,2024-02-28,P0077,华东,线上官网,2,2626.81,0.0,否
ORD2024120310486,2024-12-03,P0405,华南,线上第三方,2,1184.26,0.0,否
ORD2024062505483,2024-06-25,P0019,东北,线上第三方,2,2107.52,0.0,否
ORD2024110509451,2024-11-05,P0001,华中,线下经销商,3,573.6,0.0,否
ORD2024030501969,2024-03-05,P0246,西南,线上第三方,3,59.25,0.0,否
ORD2024110509444,2024-11-05,P0176,华南,线上官网,4,239.37,0.0,否
ORD2024103009251,2024-10-30,P0284,华北,企业团购,1,82.56,0.0,是
ORD2024060304698,2024-06-03,P0456,东北,线上官网,4,603.37,0.05,否
ORD2024061304988,2024-06-13,P0357,西南,线上第三方,4,80.33,0.0,否
ORD2024060204651,2024-06-02,P0337,西北,线上官网,1,10.52,0.15,否
ORD2024020801160,2024-02-08,P0307,华南,线上官网,2,66.16,0.2,否
ORD2024101408795,2024-10-14,P0057,西北,线下经销商,1,4065.36,0.06,否
ORD2024021301326,2024-02-13,P0103,华北,线下经销商,3,4195.94,0.0,否
ORD2024121710890,2024-12-17,P0086,华东,企业团购,2,2601.57,0.0,否
ORD2024060604797,2024-06-06,P0390,华北,线下经销商,2,1113.49,0.0,否
ORD2024080806797,2024-08-08,P0398,西北,线上第三方,1,1325.24,0.0,否
ORD2024070605809,2024-07-06,P0261,华中,企业团购,1,94.47,0.17,否
ORD2024122611173,2024-12-26,P0415,西北,企业团购,1,1348.08,0.0,否
ORD2024021701456,2024-02-17,P0099,华南,企业团购,1,2034.72,0.0,否
ORD2024062205411,2024-06-22,P0108,华中,企业团购,2,1465.1,0.0,否
ORD2024092908334,2024-09-29,P0372,华北,线上官网,1,1277.33,0.0,否
ORD2024040202801,2024-04-02,P0496,华东,线下直营店,2,1283.45,0.0,否
ORD2024090507617,2024-09-05,P0094,西北,线下直营店,3,3694.76,0.1,否
ORD2024112110144,2024-11-21,P0307,华北,企业团购,2,66.96,0.0,否
ORD2024091107816,2024-09-11,P0098,华南,线上官网,4,433.94,0.22,否
ORD2024052404379,2024-05-24,P0298,华北,线上官网,1,117.15,0.0,否
ORD2024102209031,2024-10-22,P0490,华中,线下经销商,3,1824.87,0.0,否
ORD2024080606717,2024-08-06,P0237,东北,线下直营店,2,559.03,0.0,否
ORD2024050203737,2024-05-02,P0189,东北,线上官网,2,898.12,0.0,否
ORD2024031402262,2024-03-14,P0237,西北,线上官网,5,544.7,0.29,否
ORD2024082907430,2024-08-29,P0153,华北,线上第三方,4,1692.34,0.21,否
ORD2024051104006,2024-05-11,P0326,华北,线下直营店,1,157.94,0.0,否
ORD2024031902395,2024-03-19,P0055,西北,线上官网,4,644.51,0.0,否
ORD2024020901186,2024-02-09,P0086,西南,线下直营店,3,2449.81,0.0,否
ORD2024030602008,2024-03-06,P0369,西北,线上官网,4,497.87,0.0,否
ORD2024010700194,2024-01-07,P0400,东北,线下经销商,1,1314.94,0.0,是
ORD2024062605526,2024-06-26,P0404,东北,企业团购,3,111.88,0.0,否
ORD2024012600772,2024-01-26,P0491,华中,线上官网,2,969.66,0.0,否
ORD2024021801479,2024-02-18,P0312,东北,线下经销商,3,97.61,0.0,否
ORD2024030101847,2024-03-01,P0192,东北,线下经销商,1,1103.02,0.26,否
ORD2024050303741,2024-05-03,P0211,华中,线上官网,5,619.89,0.0,是
ORD2024091707987,2024-09-17,P0342,华中,线上官网,1,63.47,0.0,否
ORD2024011400406,2024-01-14,P0330,西北,企业团购,2,91.53,0.0,否
ORD2024121410809,2024-12-14,P0237,西南,企业团购,2,531.05,0.0,否
ORD2024111109690,2024-11-11,P0221,华东,线上官网,24,2086.37,0.0,否
ORD2024072306318,2024-07-23,P0084,西南,线下经销商,2,1144.4,0.0,否
ORD2024080106582,2024-08-01,P0390,华中,线上官网,3,1114.62,0.23,是
ORD2024021701448,2024-02-17,P0057,华东,线上第三方,1,4072.52,0.0,否
ORD2024011200343,2024-01-12,P0229,西北,线下直营店,3,222.45,0.0,否
ORD2024083107469,2024-08-31,P0495,华北,线上第三方,2,1328.64,0.0,否
ORD2024012500728,2024-01-25,P0225,华中,线下经销商,4,1254.9,0.0,否
ORD2024053004578,2024-05-30,P0418,西北,线上官网,5,115.26,0.0,否
ORD2024042503517,2024-04-25,P0284,华东,线下直营店,3,84.97,0.0,否
ORD2024111910079,2024-11-19,P0269,西南,企业团购,1,71.05,0.0,否
ORD2024102609155,2024-10-26,P0178,西北,企业团购,1,1044.63,0.0,否
ORD2024082007157,2024-08-20,P0418,华中,线上第三方,2,109.42,0.0,否
ORD2024091207852,2024-09-12,P0227,东北,线下经销商,1,1047.02,0.09,否
ORD2024021401349,2024-02-14,P0245,华北,线下经销商,4,2749.79,0.0,否
ORD2024012300661,2024-01-23,P0418,西北,线下直营店,2,109.01,0.0,否
ORD2024021901493,2024-02-19,P0153,西北,线上第三方,3,1624.31,0.0,否
ORD2024111109664,2024-11-11,P0343,西南,企业团购,32,75.95,0.17,否
ORD2024061505155,2024-06-15,P0057,西北,线上第三方,10,4055.59,0.26,否
ORD2024121610856,2024-12-16,P0375,华南,线下经销商,2,224.47,0.0,否
ORD2024032302525,2024-03-23,P0176,华北,线下直营店,3,253.91,0.15,否
ORD2024101208746,2024-10-12,P0390,西南,线上第三方,2,1100.76,0.0,否
ORD2024111009601,2024-11-10,P0122,西北,线上官网,2,4190.09,0.0,否
ORD2024062105375,2024-06-21,P0068,华南,线下经销商,2,4992.79,0.0,否
ORD2024041503199,2024-04-15,P0358,华东,线上第三方,1,755.19,0.0,否
ORD2024070305718,2024-07-03,P0041,华北,线上第三方,3,771.22,0.0,否
ORD2024100908654,2024-10-09,P0400,华中,线下经销商,1,1318.19,0.25,是
ORD2024112710312,2024-11-27,P0233,华北,线下直营店,2,651.26,0.0,否
ORD2024110109330,2024-11-01,P0406,华东,线下经销商,3,1400.8,0.29,否
ORD2024092608260,2024-09-26,P0019,西北,线上第三方,4,2143.56,0.16,否
ORD2024102509124,2024-10-25,P0229,西南,线上第三方,2,212.56,0.2,否
ORD2024010200041,2024-01-02,P0309,西南,线下直营店,1,187.19,0.0,否
ORD2024111710021,2024-11-17,P0320,西北,线下经销商,1,107.98,0.14,否
ORD2024080906817,2024-08-09,P0342,东北,线下直营店,1,63.58,0.0,否
ORD2024101108727,2024-10-11,P0028,华北,企业团购,2,627.93,0.08,否
ORD2024103009265,2024-10-30,P0169,东北,线下经销商,4,1444.62,0.22,否
ORD2024033002724,2024-03-30,P0447,华东,企业团购,2,356.44,0.0,否
ORD2024113010408,2024-11-30,P0039,华中,线下直营店,1,335.8,0.0,否
ORD2024111109719,2024-11-11,P0267,华南,线下直营店,8,130.35,0.0,否
ORD2024122111031,2024-12-21,P0255,华东,线上官网,1,184.51,0.0,否
ORD2024082007156,2024-08-20,P0460,华北,线上官网,1,558.3,0.0,否
ORD2024101108723,2024-10-11,P0124,华东,线上第三方,1,948.93,0.08,否
ORD2024120210451,2024-12-02,P0456,华东,线下经销商,4,586.83,0.0,否
ORD2024082207231,2024-08-22,P0238,华中,线下直营店,3,597.65,0.16,否
ORD2024061505076,2024-06-15,P0460,西北,线下直营店,5,554.31,0.0,否
ORD2024091307881,2024-09-13,P0443,华南,线上第三方,4,841.8,0.0,否
ORD2024062205395,2024-06-22,P0211,华北,线下直营店,1,598.72,0.0,否
ORD2024111109692,2024-11-11,P0089,西南,企业团购,32,3434.84,0.0,否
ORD2024091007790,2024-09-10,P0050,西北,线下经销商,2,1972.27,0.0,否
ORD2024120710586,2024-12-07,P0158,西北,线上官网,2,2439.87,0.0,否
ORD2024051404089,2024-05-14,P0128,华中,线下经销商,4,2094.72,0.28,否
ORD2024030501968,2024-03-05,P0276,华东,企业团购,5,200.73,0.0,否
ORD2024112310188,2024-11-23,P0454,华南,企业团购,1,1148.28,0.0,否
ORD2024111609980,2024-11-16,P0283,西南,线上官网,1,196.52,0.0,否
ORD2024121610866,2024-12-16,P0383,华中,线上第三方,1,30.81,0.17,否
ORD2024081507000,2024-08-15,P0410,华南,线上官网,4,857.31,0.06,否
ORD2024011500424,2024-01-15,P0395,华东,线下直营店,2,1110.51,0.0,否
ORD2024120410502,2024-12-04,P0008,华东,企业团购,4,2731.9,0.09,否
ORD2024111109721,2024-11-11,P0072,华北,企业团购,8,3947.12,0.0,否
ORD2024071706143,2024-07-17,P0170,东北,线上第三方,5,1191.22,0.13,否
ORD2024070105662,2024-07-01,P0093,华东,企业团购,4,5105.13,0.0,否
ORD2024053104597,2024-05-31,P0103,华中,线下直营店,1,4266.56,0.26,否
ORD2024032802660,2024-03-28,P0145,西北,线下直营店,4,2170.75,0.0,否
ORD2024010500142,2024-01-05,P0354,华北,线下经销商,3,76.4,0.0,否
ORD2024032602598,2024-03-26,P0406,西北,线下经销商,4,1350.63,0.09,否
ORD2024080506702,2024-08-05,P0182,华南,线下直营店,2,1091.72,0.0,是
ORD2024021501378,2024-02-15,P0265,东北,线上第三方,1,94.98,0.0,否
ORD2024043003675,2024-04-30,P0491,西南,线上第三方,6,1010.84,0.0,否
ORD2024122711206,2024-12-27,P0405,西北,线上官网,1,1163.11,0.0,否
ORD2024072506363,2024-07-25,P0398,华北,企业团购,1,1390.62,0.12,否
ORD2024120810614,2024-12-08,P0343,东北,线下直营店,1,77.49,0.0,否
ORD2024060504742,2024-06-05,P0371,东北,线下直营店,4,1106.12,0.0,否
ORD2024020701139,2024-02-07,P0019,华北,线下直营店,4,2231.58,0.0,否
ORD2024082807375,2024-08-28,P0202,西南,线上第三方,2,1158.3,0.13,否
ORD2024022801788,2024-02-28,P0115,华南,线上官网,4,3767.28,0.0,否
ORD2024113010395,2024-11-30,P0004,华南,线上官网,2,3123.87,0.0,否
ORD2024060204647,2024-06-02,P0263,华东,线上第三方,2,119.51,0.0,否
ORD2024090307569,2024-09-03,P0045,东北,线上第三方,4,2123.71,0.0,否
ORD2024011600460,2024-01-16,P0419,华北,线下直营店,4,679.92,0.0,否
ORD2024071606116,2024-07-16,P0373,东北,企业团购,1,1557.39,0.0,否
ORD2024092308180,2024-09-23,P0043,华北,线上官网,3,5136.46,0.0,否
ORD2024020100949,2024-02-01,P0259,华中,线下经销商,2,184.96,0.0,否
ORD2024072506371,2024-07-25,P0121,华南,线上第三方,5,2612.67,0.0,否
ORD2024060104629,2024-06-01,P0222,西北,企业团购,2,332.27,0.0,否
ORD2024082707359,2024-08-27,P0417,西南,线下直营店,3,1378.01,0.0,是
ORD2024070905926,2024-07-09,P0297,华东,企业团购,5,121.42,0.0,否
ORD2024071406041,2024-07-14,P0497,华北,线上官网,1,465.66,0.0,否
ORD2024011500442,2024-01-15,P0073,华东,企业团购,3,1762.76,0.0,否
ORD2024080406660,2024-08-04,P0251,华中,线下经销商,1,89.86,0.0,否
ORD2024050603831,2024-05-06,P0253,西南,企业团购,1,161.73,0.0,否
ORD2024120910649,2024-12-09,P0346,华北,线下经销商,1,137.31,0.0,否
ORD2024071706145,2024-07-17,P0049,西北,线上第三方,4,4501.44,0.0,否
ORD2024112510255,2024-11-25,P0005,东北,线上官网,2,4351.53,0.0,否
ORD2024072406345,2024-07-24,P0071,西北,线下直营店,3,4504.99,0.09,否
ORD2024030401959,2024-03-04,P0261,西南,线上第三方,4,94.47,0.0,否
ORD2024010600156,2024-01-06,P0368,西南,企业团购,1,1026.36,0.0,否
ORD2024053004579,2024-05-30,P0310,华中,企业团购,2,126.3,0.0,否
ORD2024020601090,2024-02-06,P0390,华中,线上第三方,2,1081.88,0.0,否
ORD2024071406050,2024-07-14,P0359,华南,线下直营店,2,995.49,0.0,否
ORD2024091607951,2024-09-16,P0335,华东,线上官网,3,37.34,0.0,否
ORD2024022501675,2024-02-25,P0224,华北,线上官网,2,1023.0,0.0,否
ORD2024080706764,2024-08-07,P0350,东北,线上官网,2,87.95,0.0,否
ORD2024110709499,2024-11-07,P0406,华中,线上官网,1,1326.13,0.0,否
ORD2024072706417,2024-07-27,P0093,西北,线上第三方,1,5196.88,0.23,否
ORD2024031702327,2024-03-17,P0059,西南,线上第三方,2,3605.73,0.3,否
ORD2024081807097,2024-08-18,P0250,华南,企业团购,1,84.41,0.0,否
ORD2024111109734,2024-11-11,P0011,华南,线上官网,16,1998.64,0.0,否
ORD2024101908934,2024-10-19,P0152,华中,线上第三方,1,2587.88,0.0,否
ORD2024072806451,2024-07-28,P0293,华中,线上官网,3,49.79,0.0,否
ORD2024022601716,2024-02-26,P0486,华南,线上官网,3,654.65,0.0,否
ORD2024093008382,2024-09-30,P0104,西北,线上第三方,3,1773.11,0.0,是
ORD2024050603832,2024-05-06,P0216,华北,企业团购,5,1590.91,0.0,否
ORD2024072206300,2024-07-22,P0322,华中,线下经销商,1,89.26,0.0,否
ORD2024042003349,2024-04-20,P0070,华中,线下经销商,1,4275.58,0.0,否
ORD2024121410787,2024-12-14,P0047,西南,线下直营店,1,1531.39,0.15,否
ORD2024012000588,2024-01-20,P0316,东北,线下经销商,2,49.21,0.0,否
ORD2024121410791,2024-12-14,P0078,东北,线上官网,2,2348.04,0.0,否
ORD2024040802991,2024-04-08,P0123,东北,线下经销商,1,2427.5,0.0,否
ORD2024120410517,2024-12-04,P0401,华南,线上官网,3,661.38,0.17,否
ORD2024102008972,2024-10-20,P0046,西南,企业团购,2,4615.5,0.0,否
ORD2024111910059,2024-11-19,P0055,华东,线下直营店,4,708.43,0.0,否
ORD2024011000265,2024-01-10,P0070,华东,线上第三方,5,3995.0,0.0,否
ORD2024102008958,2024-10-20,P0323,华东,线下直营店,1,203.32,0.0,否
ORD2024080806789,2024-08-08,P0340,华南,企业团购,2,84.0,0.0,否
ORD2024111109648,2024-11-11,P0276,东北,线下经销商,8,188.17,0.0,否
ORD2024050703865,2024-05-07,P0477,西北,线上第三方,5,1889.04,0.0,否
ORD2024072206275,2024-07-22,P0412,华东,企业团购,2,993.88,0.0,否
ORD2024122411102,2024-12-24,P0174,华东,线下经销商,1,1929.83,0.0,否
ORD2024050203712,2024-05-02,P0369,东北,线上官网,3,465.76,0.0,否
ORD2024100208439,2024-10-02,P0017,华中,线下直营店,1,1929.47,0.15,否
ORD2024022001530,2024-02-20,P0476,西北,线下直营店,3,1532.4,0.0,否
ORD2024110109312,2024-11-01,P0172,华东,线上官网,1,2133.07,0.0,否
ORD2024013100924,2024-01-31,P0100,西北,企业团购,2,2104.8,0.0,否
ORD2024101808920,2024-10-18,P0112,西南,线下直营店,3,4808.24,0.0,否
ORD2024082607330,2024-08-26,P0152,西北,线下直营店,1,2531.32,0.0,否
ORD2024052304365,2024-05-23,P0121,华南,企业团购,3,2716.07,0.2,否
ORD2024012300670,2024-01-23,P0107,华东,线下经销商,4,1335.34,0.0,否
ORD2024042803605,2024-04-28,P0361,东北,线下直营店,3,1063.97,0.0,否
ORD2024061505109,2024-06-15,P0036,华北,企业团购,5,1199.53,0.0,否
ORD2024061705249,2024-06-17,P0229,西北,线上第三方,1,212.22,0.0,否
ORD2024082107184,2024-08-21,P0409,华东,线下直营店,3,1258.96,0.0,否
ORD2024032602592,2024-03-26,P0053,西南,线上第三方,2,3450.32,0.22,否
ORD2024070905907,2024-07-09,P0117,华东,线下直营店,1,3726.71,0.0,否
ORD2024073006510,2024-07-30,P0007,华中,线下直营店,5,1734.47,0.0,否
ORD2024081907134,2024-08-19,P0209,西南,线上第三方,4,1202.32,0.0,否
ORD2024031602308,2024-03-16,P0078,东北,线上官网,1,2379.35,0.0,否
ORD2024050103691,2024-05-01,P0052,华南,线上官网,3,1363.51,0.0,否
ORD2024012400688,2024-01-24,P0451,华中,线上官网,4,381.26,0.21,否
ORD2024012100613,2024-01-21,P0494,西北,线下直营店,1,362.11,0.0,否
ORD2024082007168,2024-08-20,P0214,东北,企业团购,2,1705.29,0.0,否
ORD2024112010114,2024-11-20,P0294,华南,企业团购,4,26.36,0.0,否
ORD2024041503201,2024-04-15,P0048,东北,企业团购,2,1569.63,0.0,否
ORD2024080306630,2024-08-03,P0356,华北,企业团购,1,33.09,0.0,否
ORD2024051504136,2024-05-15,P0360,华南,线上官网,3,930.69,0.0,否
ORD2024030301899,2024-03-03,P0374,华北,线下经销商,3,764.78,0.0,否
ORD2024011000283,2024-01-10,P0280,华中,线上官网,4,83.11,0.14,否
ORD2024011000259,2024-01-10,P0214,西南,线下经销商,2,1713.46,0.0,否
ORD2024121010681,2024-12-10,P0499,华北,线上官网,2,544.19,0.0,否
ORD2024061104944,2024-06-11,P0217,华北,线上第三方,3,1098.42,0.0,否
ORD2024040302823,2024-04-03,P0328,东北,线下直营店,3,17.55,0.0,否
